datetime,nat_demand,T2M_toc,W2M_toc,holiday,school,nat_demand1,Jarak_Minimum,Klaster
2015-05-01 09:00:00,0.754510722576078,28.09603271,31.39054295,0,0,1319.8159,0.05032632804009174,2
2015-05-01 10:00:00,0.7931639666295754,28.90050659,31.70924902,0,0,1383.0651,0.01167308398659428,2
2015-05-01 11:00:00,0.8127912016403606,29.53603516,31.50677313,0,0,1415.1816,0.007954151024190836,2
2015-05-01 12:00:00,0.8028202496915036,29.9795166,31.21886719,0,0,1398.8659,0.0020168009246661622,2
2015-05-01 13:00:00,0.822184089304607,30.22042236,31.02135068,0,0,1430.5514,0.017347038688437233,2
2015-05-01 14:00:00,0.8120627391947998,30.13414917,31.06287522,0,0,1413.9896,0.007225688578630041,2
2015-05-01 15:00:00,0.7905286070624679,29.68630371,31.20403158,0,0,1378.7528,0.014308443553701866,2
2015-06-01 09:00:00,0.7496959035965511,27.99147949,30.00588883,0,0,1311.9373,0.055141147019618586,2
2015-06-01 10:00:00,0.7938844844343709,28.86507568,30.08040902,0,0,1384.2441,0.01095256618179885,2
2015-06-01 11:00:00,0.8046850402169939,29.62593994,29.61417765,0,0,1401.9173,0.00015201039917578374,2
2015-06-01 12:00:00,0.813070241869088,30.13573608,28.91144837,0,0,1415.6382,0.008233191252918326,2
2015-06-01 13:00:00,0.8264122271199236,30.37651978,28.28398599,0,0,1437.47,0.021575176503753846,2
2015-06-01 14:00:00,0.8218793206623239,30.24587402,28.07821734,0,0,1430.0527,0.017042270046154218,2
2015-06-01 15:00:00,0.793401450275838,29.75869141,28.22404795,0,0,1383.4537,0.011435600340331753,2
2015-06-01 16:00:00,0.7578047539752538,28.83098755,28.4135031,0,0,1325.206,0.047032296640915905,2
2015-07-01 10:00:00,0.783143024556518,28.68065796,26.14883211,0,0,1366.6676,0.02169402605965176,2
2015-07-01 11:00:00,0.7979626518770865,29.29552612,27.07235057,0,0,1390.9173,0.006874398739083243,2
2015-07-01 12:00:00,0.7934793688679597,29.63857422,27.7745162,0,0,1383.5812,0.011357681748210058,2
2015-07-01 13:00:00,0.8082449726313238,29.74434814,28.70079081,0,0,1407.7425,0.0034079220151540524,2
2015-07-01 14:00:00,0.8088190645955519,29.55211792,29.85741807,0,0,1408.6819,0.003982013979382137,2
2015-07-01 15:00:00,0.7805375490612124,29.04903564,30.91019871,0,0,1362.4042,0.024299501554957303,2
2015-08-01 10:00:00,0.7723159458962631,28.39937744,33.81695312,0,0,1348.951,0.03252110471990666,2
2015-08-01 11:00:00,0.7825079421962606,29.00472412,33.33870283,0,0,1365.6284,0.022329108419909094,2
2015-08-01 12:00:00,0.7689674020389127,29.3286377,32.32258054,0,0,1343.4717,0.03586964857725705,2
2015-08-01 13:00:00,0.7861548378706603,29.37270508,31.36593261,0,0,1371.5959,0.018682212745509408,2
2015-08-01 14:00:00,0.7937297472773106,29.20403442,31.20091657,0,0,1383.9909,0.01110730333885912,2
2015-08-01 15:00:00,0.7629054577970905,28.82879028,31.80915275,0,0,1333.5524,0.04193159281907921,2
2015-12-01 09:00:00,0.7528327533338158,28.00206909,22.33540726,0,0,1317.0702,0.052004297282353895,2
2015-12-01 10:00:00,0.8114746524403004,28.9873291,21.61325506,0,0,1413.0273,0.006637601824130646,2
2015-12-01 11:00:00,0.8352943354955794,29.76369629,20.38584683,0,0,1452.004,0.030457284879409685,2
2015-12-01 12:00:00,0.8274999706659418,30.35808716,18.70194604,0,0,1439.2499,0.022662920049772106,2
2015-12-01 13:00:00,0.8456322076225529,30.70552979,17.1055248,0,0,1468.9201,0.04079515700638314,2
2015-12-01 14:00:00,0.8439913948540241,30.7708374,15.60111109,0,0,1466.2352,0.039154344237854355,2
2015-12-01 15:00:00,0.8163276668081221,30.54940186,15.42553294,0,0,1420.9684,0.011490616191952352,2
2015-12-01 16:00:00,0.7742133094488912,30.06612549,16.26813294,0,0,1352.0557,0.030623741167278506,2
2015-01-13 09:00:00,0.7681819826303264,28.22689209,21.85224721,0,0,1342.1865,0.03665506798584328,2
2015-01-13 10:00:00,0.8038950373618122,29.11315308,20.46268799,0,0,1400.6246,0.0009420132543574988,2
2015-01-13 11:00:00,0.8148396967053941,29.76799927,18.70400587,0,0,1418.5336,0.01000264608922441,2
2015-01-13 12:00:00,0.8031032011279924,30.16866455,17.24679201,0,0,1399.3289,0.0017338494881773414,2
2015-01-13 13:00:00,0.8229843590801622,30.39321289,16.74452514,0,0,1431.8609,0.018147308463992484,2
2015-01-13 14:00:00,0.8243252311034887,30.4510437,16.87865,0,0,1434.055,0.01948818048731893,2
2015-01-13 15:00:00,0.8098824242056827,30.22402344,17.73054713,0,0,1410.4219,0.005045373589512958,2
2015-01-13 16:00:00,0.7692213249802973,29.70055542,18.37464201,0,0,1343.8872,0.03561572563587245,2
2015-01-14 09:00:00,0.7695116099313388,28.01851807,26.18037666,0,0,1344.3622,0.0353254406848309,2
2015-01-14 10:00:00,0.8025403538860783,28.90004883,25.79487445,0,0,1398.4079,0.0022966967300914742,2
2015-01-14 11:00:00,0.8223747606829751,29.53511963,25.04605766,0,0,1430.8634,0.01753771006680538,2
2015-01-14 12:00:00,0.8189465259674862,29.90932617,24.41581694,0,0,1425.2537,0.014109475351316458,2
2015-01-14 13:00:00,0.835829193156951,30.0954834,23.79452189,0,0,1452.8792,0.03099214254078131,2
2015-01-14 14:00:00,0.8361048721915085,30.05684814,23.21621435,0,0,1453.3303,0.031267821575338806,2
